codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
13415,KQK7905,25,-23.000071,-43.4122,2023-07-26 05:00:34,22.7,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],45129.4,80.0
901002,,22,-23.006437,-43.314132,2023-07-26 05:00:23,39.7,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17400.6,269.0
B13,KYM5979,14,-23.007459,-43.544775,2023-07-26 05:00:24,58.9,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1166.6,271.0
B19,KZJ7238,14,-22.916566666666668,-43.631663333333336,2023-07-26 05:00:35,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],104993.2,225.0
B14,KRK9519,14,-23.018408,-43.482897,2023-07-26 05:00:18,47.8,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1173.0,255.0
B11,KRK9516,14,-22.91619,-43.630539,2023-07-26 05:00:19,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1219.9,240.0
B12,LMH5981,14,-22.954983,-43.649428,2023-07-26 05:00:13,57.7,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1145.3,5.0
B24,LSO7028,14,-22.948527,-43.653087,2023-07-26 05:00:19,57.5,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1188.9,138.0
B25,,14,-22.926587,-43.651377,2023-07-26 05:00:33,37.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1104.4,253.0
B28,KQP5E29,14,-22.916363,-43.63081,2023-07-26 05:00:17,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1141.6,238.0
B40,,14,-22.961894,-43.648647,2023-07-26 05:00:34,15.1,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],743.2,274.0
B41,,14,-22.961187,-43.64823,2023-07-26 05:00:16,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1172.1,
901001,RJD7J89,22,-23.000172,-43.343131,2023-07-26 05:00:27,34.6,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17339.3,271.0
B47,,14,-22.916584,-43.631898,2023-07-26 05:00:26,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1178.3,76.0
B048,,14,-22.916476,-43.631446,2023-07-26 05:00:29,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1167.9,258.0
B49,,14,-22.921844,-43.64645,2023-07-26 05:00:33,57.1,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1135.9,243.0
B55,,14,-23.011175,-43.535184,2023-07-26 05:00:19,57.2,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1144.1,99.0
B53,,14,-22.916517,-43.631181,2023-07-26 05:00:27,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1195.7,264.0
B51,,14,-23.012046,-43.456953,2023-07-26 05:00:20,32.8,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1225.2,75.0
901077,,52,-22.973,-43.396805,2023-07-26 05:00:15,50.2,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26507.4,270.0
902119,,35,-22.96018,-43.389599,2023-07-26 05:00:21,33.1,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],7685.7,50.0
901058,,51,-22.988432,-43.415845,2023-07-26 05:00:24,55.4,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],44189.2,60.0
903027,,50,-22.972346,-43.401143,2023-07-26 05:00:30,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49611.5,
901066,,52,-23.001007,-43.368151,2023-07-26 05:00:30,22.2,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],50003.8,322.0
903026,,50,-22.999292,-43.368429,2023-07-26 05:00:23,42.5,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],48954.4,228.0
903029,,50,-22.972026,-43.401128,2023-07-26 05:00:21,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],33512.4,206.0
902116,,35,-23.001039,-43.365054,2023-07-26 05:00:22,19.2,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],11178.0,270.0
902115,,35,-23.001299,-43.36604,2023-07-26 05:00:34,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14861.5,
901061,,51,-22.952849,-43.3904,2023-07-26 05:00:18,0.1,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],43300.3,30.0
903030,,50,-22.916922,-43.362629,2023-07-26 05:00:27,40.9,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],40958.7,229.0
901073,,51,-22.862323,-43.4005,2023-07-26 05:00:19,0.0,,ida,,41849.8,
903031,,38,-22.876426,-43.32952,2023-07-26 05:00:35,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],40602.9,
903032,,42,-22.876507,-43.335573,2023-07-26 05:00:30,41.7,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],42706.4,30.0
903055,,17,-22.934831,-43.66816,2023-07-26 05:00:22,52.9,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18907.0,309.0
903037,,17,-22.915958,-43.68402,2023-07-26 05:00:34,17.3,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20702.9,284.0
903002,,42,-22.862988,-43.331941,2023-07-26 05:00:35,54.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],6970.5,232.0
901080,,53,-22.884478,-43.399464,2023-07-26 05:00:33,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],31274.2,16.0
902110,,35,-22.986756,-43.365644,2023-07-26 05:00:31,43.5,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8831.4,
902114,,35,-22.920052,-43.367917,2023-07-26 05:00:23,0.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8972.2,55.0
902078,,31,-22.876825,-43.329815,2023-07-26 05:00:17,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10282.0,78.0
903054,,17,-22.915784,-43.607937,2023-07-26 05:00:20,46.1,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],17668.6,251.0
903021,,42,-22.840587,-43.239867,2023-07-26 05:00:34,15.6,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],34620.8,175.0
903056,,17,-22.93321,-43.661316,2023-07-26 05:00:19,46.6,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],14652.1,251.0
903000,,50,-23.006864,-43.311694,2023-07-26 05:00:34,14.5,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],31884.5,40.0
903058,,17,-22.916934,-43.63352,2023-07-26 05:00:34,26.5,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],9166.6,255.0
901072,,52,-22.886272,-43.40079,2023-07-26 05:00:17,15.4,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],38620.6,187.0
902045,,31,-22.85229,-43.312458,2023-07-26 05:00:19,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],6827.7,
903007,,50,-23.0004,-43.33631,2023-07-26 05:00:29,12.7,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],41357.1,274.0
903004,,42,-22.857414,-43.258249,2023-07-26 05:00:30,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39197.7,278.0
903006,,50,-22.876647,-43.330183,2023-07-26 05:00:19,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],46380.8,
903005,,42,-22.839444,-43.239943,2023-07-26 05:00:27,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],38822.6,
903022,,50,-23.001331,-43.366945,2023-07-26 05:00:22,12.8,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],37734.3,88.0
903035,,17,-22.918382,-43.682827,2023-07-26 05:00:22,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],19570.8,324.0
901059,,51,-23.008444,-43.439743,2023-07-26 05:00:35,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48353.9,86.0
903003,,42,-22.877849,-43.336432,2023-07-26 05:00:26,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],41707.8,28.0
901021,,40,-23.000905,-43.366153,2023-07-26 05:00:19,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],17610.9,
901024,,22,-22.999991,-43.362432,2023-07-26 05:00:34,38.8,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],20661.1,266.0
901025,,51,-22.861185,-43.39869,2023-07-26 05:00:16,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],40715.2,242.0
901027,,41,-22.89681,-43.398751,2023-07-26 05:00:32,48.6,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],25981.0,330.0
901028,,40,-22.878213,-43.340915,2023-07-26 05:00:31,19.2,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23774.5,196.0
901030,,35,-22.900459,-43.354187,2023-07-26 05:00:21,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],21832.9,29.0
901032,,52,-22.896431,-43.351154,2023-07-26 05:00:18,32.7,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],25293.3,40.0
901034,,0,-22.966611,-43.390352,2023-07-26 05:00:24,32.1,,,,27513.5,
901036,,52,-22.964757,-43.391928,2023-07-26 04:54:06,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],22805.5,
903009,,42,-22.81243,-43.246748,2023-07-26 05:00:27,59.4,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47185.0,125.0
903010,,42,-22.813327,-43.245136,2023-07-26 05:00:34,24.8,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],43696.2,53.0
903011,,42,-22.85231,-43.312256,2023-07-26 05:00:19,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],45335.0,68.0
903012,,42,-22.839055,-43.295588,2023-07-26 05:00:33,29.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47952.6,239.0
903015,,42,-22.829768,-43.23576,2023-07-26 05:00:16,54.5,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],47867.3,31.0
903016,,42,-22.839244,-43.283094,2023-07-26 05:00:25,15.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],42530.2,126.0
903017,,50,-22.97332,-43.388902,2023-07-26 05:00:27,34.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],44904.3,91.0
903018,,38,-22.876787,-43.329918,2023-07-26 05:00:34,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],11282.1,278.0
903020,,50,-22.97244,-43.401028,2023-07-26 05:00:30,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],43839.4,359.0
903024,,38,-22.876853,-43.330094,2023-07-26 05:00:33,0.3,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],38022.8,100.0
903025,,50,-23.000707,-43.334656,2023-07-26 05:00:22,7.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39457.6,102.0
903013,,42,-22.815719,-43.241788,2023-07-26 05:00:16,51.2,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],44478.5,125.0
903014,,38,-22.876529,-43.32976,2023-07-26 05:00:30,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],51723.3,
901060,,51,-22.992192,-43.421151,2023-07-26 05:00:15,59.2,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],24781.1,224.0
903052,,17,-22.916868,-43.60695,2023-07-26 05:00:25,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21797.5,2.0
903063,,17,-22.920225,-43.608154,2023-07-26 05:00:27,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21497.7,135.0
902113,,31,-22.87898,-43.329833,2023-07-26 05:00:26,43.7,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8848.0,267.0
902118,,31,-22.876437,-43.329607,2023-07-26 05:00:18,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],7640.6,
902117,,31,-22.852499,-43.312628,2023-07-26 05:00:17,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10240.8,
901044,,40,-22.877676,-43.336709,2023-07-26 05:00:19,5.9,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],29594.8,299.0
903033,,42,-22.839832,-43.23946,2023-07-26 05:00:25,0.0,,ida,,36567.0,145.0
902020,,46,-22.840746,-43.280818,2023-07-26 05:00:31,40.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31639.4,124.0
902022,,46,-22.8413,-43.276197,2023-07-26 05:00:16,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30782.3,
902059,,43,-22.940578,-43.372487,2023-07-26 05:00:29,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],35713.0,
902056,,46,-22.863468,-43.33254,2023-07-26 05:00:24,40.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34637.7,52.0
901091,,51,-22.862216,-43.401006,2023-07-26 05:00:20,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],31119.9,244.0
902032,,46,-23.001338,-43.365468,2023-07-26 05:00:24,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],36295.0,74.0
902027,,43,-22.86117,-43.330224,2023-07-26 05:00:30,41.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],32869.8,223.0
902028,,46,-22.922859,-43.373493,2023-07-26 05:00:34,22.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],37588.6,75.0
902018,,40,-22.889128,-43.346353,2023-07-26 05:00:20,41.6,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23637.2,29.0
902046,,46,-22.841951,-43.27764,2023-07-26 05:00:20,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33367.199,
12715,,10,-22.968662,-43.622049,2023-07-26 05:00:24,20.9,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],42378.2,244.0
901062,,51,-22.964703,-43.395306,2023-07-26 05:00:23,46.4,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],46930.0,220.0
E902000,,41,-22.854728,-43.251386,2023-07-26 05:00:25,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],10383.7,
901067,,52,-22.999077,-43.368188,2023-07-26 05:00:28,57.3,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],41766.6,227.0
E902004,,41,-22.854785,-43.252012,2023-07-26 05:00:20,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],13269.1,
12713,,18,-23.020676,-43.499934,2023-07-26 05:00:30,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],35248.9,100.0
902062,,46,-22.889151,-43.346387,2023-07-26 05:00:23,37.9,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33285.6,30.0
902048,,46,-23.001289,-43.364718,2023-07-26 05:00:22,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],23959.2,92.0
902058,,46,-22.854619,-43.25233,2023-07-26 05:00:34,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34575.1,
901068,,51,-23.008487,-43.440127,2023-07-26 05:00:16,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],50821.2,
